time,MA,MC,MD
10.131601,-107.00904,128.42848,49.04704
10.151601,-107.24504,128.41328,49.56544
10.171601,-107.47384,128.40608,50.03104
10.191601,-107.70264,128.39808,50.51904
10.211601,-107.93944,128.39088,51.06064
10.231601,-108.17544,128.36768,51.47184
10.251601,-108.40424,128.35248,52.02144
10.271601,-108.64024,128.34528,52.47104
10.291601,-108.86904,128.34528,53.01264
10.311601,-109.10584,128.33728,53.48544
10.331601,-109.33464,128.33008,53.99584
10.351601,-109.57064,128.26848,54.46864
10.371601,-109.79944,128.26848,54.94144
10.391601,-110.03624,128.26128,55.47584
10.411601,-110.26504,128.26128,55.93344
10.431601,-110.50104,128.24608,56.47424
10.451601,-110.72984,128.23088,56.92464
10.471601,-110.96664,128.22288,57.47344
10.491601,-111.19544,128.20768,57.91584
10.511601,-111.43144,128.17728,58.42624
10.531601,-111.66024,128.17728,58.90704
10.551601,-111.89704,128.16928,59.37984
10.571601,-112.12584,128.14688,59.92144
10.591601,-112.36184,128.11648,60.35584
10.611601,-112.59064,128.09328,60.91984
10.631601,-112.82664,128.06288,61.35504
10.651601,-113.05544,128.05488,61.87344
10.671601,-113.29224,128.03248,62.36144
10.691601,-113.52104,128.01728,62.83424
10.711601,-113.75704,128.00928,63.37584
10.731601,-113.98584,127.98688,63.79504
10.751601,-114.22264,127.97168,64.37424
10.771601,-114.45144,127.94848,64.77104
10.791601,-114.68744,127.93328,65.29744
10.811601,-114.91624,127.92528,65.80784
10.831601,-115.15304,127.91008,66.25824
10.851601,-115.38184,127.87968,66.85264
10.871601,-115.61784,127.87968,67.26464
10.891601,-115.84664,127.87968,67.87424
10.911601,-116.07544,127.87248,68.25584
10.931601,-116.31224,127.84128,68.78944
10.951601,-116.54824,127.84128,69.23984
10.971601,-116.77704,127.83408,69.66624
10.991601,-117.01304,127.79568,70.23824
11.011601,-117.24184,127.78048,70.60464
11.031601,-117.47864,127.78048,71.21424
11.051601,-117.70744,127.77328,71.59584
11.071601,-117.93624,127.76528,72.11424
11.091601,-118.17224,127.70448,72.61744
11.111601,-118.40104,127.68128,72.99904
11.131601,-118.63784,127.67408,73.59344
11.151601,-118.59944,127.65088,73.63984
11.171601,-118.57704,127.65088,73.63984
11.191601,-118.61464,127.65088,73.63984
11.211601,-118.58424,127.65088,73.63984
11.231601,-118.59944,127.65088,73.63984
11.251601,-118.59224,127.65088,73.63984
11.271601,-118.59224,127.65088,73.63984
11.291601,-118.59224,127.65088,73.63984
11.311601,-118.59224,127.65088,73.63984
11.331601,-118.59224,127.65088,73.63984
11.351601,-118.59224,127.65088,73.63984
11.371601,-118.59224,127.65088,73.63984
11.391601,-118.59224,127.65088,73.63984
11.411601,-118.59224,127.65088,73.63984
11.431601,-118.59224,127.65088,73.63984
11.451601,-118.59224,127.65088,73.63984
11.471601,-118.59224,127.65088,73.63984
11.491601,-118.59224,127.65088,73.63984
11.511601,-118.59224,127.65088,73.63984
11.531601,-118.59224,127.65088,73.63984
11.551601,-118.59224,127.65088,73.63984
11.571601,-118.59224,127.65088,73.63984
11.591601,-118.59224,127.65088,73.63984
11.611601,-118.59224,127.65088,73.63984
11.631601,-118.59224,127.65088,73.63984
11.651601,-118.59224,127.65088,73.63984
11.671601,-118.59224,127.65088,73.63984
11.691601,-118.59224,127.65088,73.63984
11.711601,-118.59224,127.65088,73.63984
11.731601,-118.59224,127.65088,73.63984
11.751601,-118.59224,127.65088,73.63984
11.771601,-118.59224,127.65088,73.63984
11.791601,-118.59224,127.65088,73.63984
11.811601,-118.59224,127.65088,73.63984
11.831601,-118.59224,127.65088,73.63984
11.851601,-118.59224,127.65088,73.63984
11.871601,-118.59224,127.65088,73.63984
11.891601,-118.59224,127.65088,73.63984
11.911601,-118.59224,127.65088,73.63984
11.931601,-118.59224,127.65088,73.63984
11.951601,-118.59224,127.65088,73.63984
11.971601,-118.59224,127.65088,73.63984
11.991601,-118.59224,127.65088,73.63984
12.011601,-118.59224,127.65088,73.63984
12.031601,-118.59224,127.65088,73.63984
12.051601,-118.59224,127.65088,73.63984
12.071601,-118.59224,127.65088,73.63984
12.091601,-118.59224,127.65088,73.63984
12.111601,-118.59224,127.65088,73.63984
12.131601,-118.59224,127.65088,73.63984
12.151601,-118.59224,127.65088,73.63984
12.171601,-118.59224,127.65088,73.63984
12.191601,-118.59224,127.65088,73.63984
12.211601,-118.59224,127.65088,73.63984
12.231601,-118.59224,127.65088,73.63984
12.251601,-118.59224,127.65088,73.63984
12.271601,-118.59224,127.65088,73.63984
12.291601,-118.59224,127.65088,73.63984
12.311601,-118.59224,127.65088,73.63984
12.331601,-118.59224,127.65088,73.63984
12.351601,-118.59224,127.65088,73.63984
12.371601,-118.59224,127.65088,73.63984
12.391601,-118.59224,127.65088,73.63984
12.411601,-118.59224,127.65088,73.63984
12.431601,-118.59224,127.65088,73.63984
12.451601,-118.59224,127.65088,73.63984
12.471601,-118.59224,127.65088,73.63984
12.491601,-118.59224,127.65088,73.63984
12.511601,-118.59224,127.65088,73.63984
12.531601,-118.59224,127.65088,73.63984
12.551601,-118.59224,127.65088,73.63984
12.571601,-118.59224,127.65088,73.63984
12.591601,-118.59224,127.65088,73.63984
12.611601,-118.59224,127.65088,73.63984
12.631601,-118.59224,127.65088,73.63984
12.651601,-118.59224,127.65088,73.63984
12.671601,-118.59224,127.65088,73.63984
12.691601,-118.59224,127.65088,73.63984
12.711601,-118.59224,127.65088,73.63984
12.731601,-118.59224,127.65088,73.63984
12.751601,-118.59224,127.65088,73.63984
12.771601,-118.59224,127.65088,73.63984
12.791601,-118.59224,127.65088,73.63984
12.811601,-118.59224,127.65088,73.63984
12.831601,-118.59224,127.65088,73.63984
12.851601,-118.59224,127.65088,73.63984
12.871601,-118.59224,127.65088,73.63984
12.891601,-118.59224,127.65088,73.63984
12.911601,-118.59224,127.65088,73.63984
12.931601,-118.59224,127.65088,73.63984
12.951601,-118.59224,127.65088,73.63984
12.971601,-118.59224,127.65088,73.63984
12.991601,-118.59224,127.65088,73.63984
13.011601,-118.59224,127.65088,73.63984
13.031601,-118.59224,127.65088,73.63984
13.051601,-118.59224,127.65088,73.63984
13.071601,-118.59224,127.65088,73.63984
13.091601,-118.59224,127.65088,73.63984
13.111601,-118.59224,127.65088,73.63984
13.131601,-118.58424,127.63568,73.63984
13.151601,-117.86744,126.89648,73.59344
13.171601,-117.19624,126.27808,73.25024
13.191601,-116.70824,125.74448,72.91504
13.211601,-115.99144,125.05088,72.57184
13.231601,-115.46504,124.49408,72.20624
13.251601,-114.81704,123.85328,71.86304
13.271601,-114.22264,123.23568,71.48944
13.291601,-113.62744,122.60288,71.13824
13.311601,-113.00264,121.97008,70.77264
13.331601,-112.41544,121.35248,70.40624
13.351601,-111.79784,120.71168,70.04784
13.371601,-111.18744,120.10928,69.67424
13.391601,-110.59304,119.46848,69.31584
13.411601,-109.97544,118.85088,68.94224
13.431601,-109.37304,118.21808,68.58384
13.451601,-108.77784,117.57808,68.21024
13.471601,-108.16024,116.96768,67.84384
13.491601,-107.56504,116.31968,67.47824
13.511601,-106.94744,115.70208,67.10464
13.531601,-106.35304,115.04608,66.73824
13.551601,-105.73528,114.43568,66.37264
13.571601,-105.13288,113.79568,65.99904
13.591601,-104.53048,113.18528,65.64064
13.611601,-103.9204,112.54528,65.26704
13.631601,-103.318,111.91968,64.90064
13.651601,-102.7156,111.27888,64.53504
13.671601,-102.10552,110.64608,64.16064
13.691601,-101.50312,110.02848,63.80224
13.711601,-100.89312,109.38768,63.42864
13.731601,-100.28304,108.77008,63.05504
13.751601,-99.68824,108.13008,62.68944
13.771601,-99.07056,107.49648,62.32304
13.791601,-98.46816,106.87168,61.95744
13.811601,-97.85816,106.23888,61.58384
13.880301,-95.79928,104.09568,60.34064
13.900201,-95.1892,103.44768,59.95184
13.920201,-94.5792,102.82208,59.57824
13.940101,-93.9844,102.19728,59.23504
13.960101,-93.37432,101.57168,58.85344
13.980201,-92.76432,100.93088,58.51024
14.000201,-92.16952,100.29808,58.10624
14.020201,-91.55944,99.66528,57.75584
14.040301,-90.94944,99.03248,57.38944
14.060101,-90.34704,98.41488,57.00864
14.080201,-89.74456,97.77408,56.65024
14.100201,-89.13456,97.14128,56.26864
14.120201,-88.53216,96.51568,55.91024
14.140201,-87.92976,95.87568,55.53664
14.160101,-87.31968,95.25008,55.16304
14.180201,-86.70968,94.61008,54.81184
14.200201,-86.1072,93.99168,54.43104
14.220201,-85.5048,93.35888,54.06464
14.240101,-84.8948,92.71888,53.69904
14.260101,-84.28472,92.10128,53.32544
14.280201,-83.68992,91.46048,52.96704
14.300201,-83.07992,90.83488,52.58544
14.320201,-82.46984,90.19488,52.21984
14.340201,-81.86744,89.56128,51.86144
14.360101,-81.25744,88.92848,51.47984
14.380201,-80.64736,88.29568,51.12144
14.400201,-80.05256,87.67808,50.74784
14.420201,-79.44256,87.03728,50.37424
14.440201,-78.83248,86.41248,50.00784
14.460101,-78.23768,85.77968,49.63424
14.480201,-77.62008,85.14608,49.27584
14.500101,-77.0176,84.52128,48.90224
14.520201,-76.4152,83.88848,48.52864
14.540201,-75.8052,83.26288,48.17024
14.560101,-75.20272,82.62208,47.78864
14.580201,-74.59272,81.99728,47.42304
14.600101,-73.99032,81.36448,47.06464
14.620201,-73.38024,80.73088,46.68304
14.640201,-72.77784,80.10608,46.32464
14.660101,-72.16784,79.47328,45.95104
14.680101,-71.56536,78.84048,45.57744
14.700301,-70.96296,78.20688,45.21904
14.720201,-70.35296,77.57408,44.83824
14.740201,-69.75048,76.94928,44.47984
14.760101,-69.14048,76.31648,44.11344
14.780201,-68.5304,75.68288,43.73264
14.800101,-67.93568,75.05008,43.37424
14.820201,-67.318,74.41728,42.99984
14.840101,-66.7232,73.78448,42.62624
14.860101,-66.11312,73.15168,42.26784
14.880201,-65.50312,72.51888,41.89424
14.900201,-64.90832,71.89328,41.52864
14.920201,-64.29064,71.26048,41.16224
14.940201,-63.68824,70.62768,40.78864
14.960101,-63.08584,69.99488,40.42304
14.980201,-62.46816,69.36928,40.04944
15.000201,-61.87336,68.73648,39.68304
15.020201,-61.26336,68.09568,39.30944
15.040201,-60.65328,67.47088,38.94384
15.060101,-60.05848,66.83728,38.57744
15.080101,-59.44848,66.20448,38.20384
15.100201,-58.8384,65.57968,37.83744
15.120201,-58.236,64.93888,37.47184
15.140201,-57.62592,64.31328,37.09824
15.160101,-57.02352,63.68048,36.73184
15.180201,-56.41352,63.04768,36.36624
15.200201,-55.81112,62.41488,35.98464
15.220201,-55.20864,61.78928,35.63424
15.240201,-54.59864,61.14928,35.25264
15.260101,-53.98856,60.52368,34.88704
15.280201,-53.38616,59.89088,34.52864
15.300201,-52.78376,59.26528,34.13904
15.320201,-52.17376,58.62528,33.78864
15.340201,-51.57128,57.99968,33.40704
15.360101,-50.96128,57.37408,33.04864
15.380201,-50.35888,56.72608,32.67504
15.400201,-49.7488,56.10128,32.30144
15.420201,-49.1464,55.46768,31.94304
15.440101,-48.53632,54.83488,31.56944
15.460101,-47.93392,54.21008,31.20384
15.480201,-47.33152,53.56928,30.83024
15.500201,-46.72152,52.94368,30.45664
15.520201,-46.11144,52.31088,30.09824
15.540201,-45.51664,51.67808,29.72384
15.560101,-44.89896,51.05248,29.35824
15.580201,-44.30416,50.41248,28.99184
15.600201,-43.69416,49.77968,28.61824
15.620201,-43.08408,49.15408,28.25264
15.640201,-42.48936,48.52128,27.88624
15.660101,-41.87168,47.88848,27.50544
15.680201,-41.26928,47.25568,27.14704
15.700101,-40.6668,46.63008,26.77344
15.720201,-40.0568,45.98928,26.40704
15.740201,-39.44672,45.35648,26.03344
15.760101,-38.852,44.73088,25.66704
15.780201,-38.23432,44.09088,25.30144
15.800201,-37.63184,43.46528,24.92784
15.820201,-37.02944,42.84048,24.56144
15.840201,-36.41944,42.19968,24.19584
15.860101,-35.81704,41.57408,23.82224
15.880201,-35.21456,40.94128,23.46384
15.900201,-34.60456,40.30048,23.08224
15.920201,-33.99448,39.67568,22.71664
15.940201,-33.39972,39.04288,22.35824
15.960101,-32.782056,38.41008,21.97664
15.980201,-32.17964,37.78448,21.62624
16.000201,-31.577224,37.14368,21.23664
16.020201,-30.967184,36.51888,20.87104
16.040101,-30.364768,35.88528,20.50464
16.060201,-29.762352,35.25248,20.13104
16.080201,-29.152312,34.61968,19.76544
16.100201,-28.557528,33.99488,19.39904
16.120201,-27.939856,33.35408,19.02544
16.140201,-27.33744,32.72104,18.66704
16.160101,-26.735032,32.08816,18.29344
16.180101,-26.117362,31.46288,17.91984
16.200201,-25.530198,30.82992,17.56144
16.220201,-24.935408,30.19704,17.18064
16.240201,-24.317744,29.56408,16.82224
16.260101,-23.715328,28.9312,16.44784
16.280101,-23.112912,28.29832,16.08224
16.300201,-22.502872,27.67296,15.70864
16.320201,-21.900456,27.03248,15.34224
16.340201,-21.29804,26.40712,14.97664
16.360201,-20.688,25.77424,14.60304
16.380101,-20.085584,25.14136,14.23664
16.400201,-19.475544,24.5084,13.86304
16.420101,-18.873128,23.88312,13.50464
16.440201,-18.270712,23.24256,13.12384
16.460101,-17.66064,22.61728,12.76544
16.480101,-17.05064,21.97672,12.39904
16.500101,-16.44824,21.35144,12.01744
16.520301,-15.83816,20.71856,11.65904
16.540201,-15.24336,20.0856,11.28544
16.560101,-14.63336,19.46032,10.91984
16.580201,-14.03096,18.81976,10.54624
16.600201,-13.42848,18.19448,10.17264
16.620201,-12.81848,17.5616,9.814
16.640101,-12.21608,16.92104,9.43272
16.660101,-11.606,16.29576,9.07432
16.680201,-11.0036,15.6628,8.70832
16.700201,-10.3936,15.02992,8.32704
16.720201,-9.7988,14.39696,7.96864
16.740201,-9.18872,13.77168,7.59496
16.760101,-8.58632,13.13112,7.22136
16.780201,-7.97624,12.49824,6.87056
16.800101,-7.38152,11.87296,6.48168
16.820201,-6.77144,11.24,6.1156
16.840201,-6.16144,10.60712,5.73432
16.860101,-5.55896,9.97416,5.3988
16.880201,-4.94896,9.33368,5.0252
16.900201,-4.35416,8.70832,4.63632
16.920101,-3.74416,8.07544,4.29312
16.940201,-3.13408,7.44248,3.91952
16.960201,-2.53928,6.8096,3.53824
16.980201,-1.92928,6.17672,3.19504
17.000201,-1.3268,5.55136,2.78328
17.020201,-0.7244,4.91088,2.44016
17.040201,-0.1296,4.28552,2.05888
17.060101,0.4804,3.65264,1.6928
17.080101,1.0752,3.01208,1.3344
17.100201,1.6852,2.3944,0.9532
17.120201,2.28,1.75392,0.5948
17.140201,2.70704,1.3192,0.31264
17.160101,2.46304,1.6624,0.4956
17.180201,2.57744,1.48696,0.41936
17.200301,2.54696,1.5404,0.43464
17.220201,2.54696,1.5556,0.44224
17.240101,2.54696,1.51752,0.43464
17.260101,2.54696,1.548,0.43464
17.280201,2.54696,1.53272,0.43464
17.300201,2.54696,1.5404,0.43464
17.320201,2.54696,1.5404,0.43464
17.340201,2.54696,1.5404,0.43464
17.360101,2.54696,1.5404,0.43464
17.380101,2.54696,1.5404,0.43464
17.400201,2.54696,1.5404,0.43464
17.420201,2.54696,1.5404,0.43464
17.440201,2.54696,1.5404,0.43464
17.460101,2.54696,1.5404,0.43464
17.480101,2.54696,1.5404,0.43464
17.500101,2.54696,1.5404,0.43464
17.520201,2.54696,1.5404,0.43464
17.540201,2.54696,1.5404,0.43464
17.560101,2.54696,1.5404,0.43464
17.580101,2.54696,1.5404,0.43464
17.600201,2.54696,1.5404,0.43464
17.620201,2.54696,1.5404,0.43464
17.640101,2.54696,1.5404,0.43464
17.660101,2.54696,1.5404,0.43464
17.680101,2.54696,1.5404,0.43464
17.700201,2.54696,1.5404,0.43464
17.720101,2.54696,1.5404,0.43464
17.740101,2.54696,1.5404,0.43464
17.760201,2.54696,1.5404,0.43464
17.780201,2.54696,1.5404,0.43464
17.800201,2.54696,1.5404,0.43464
17.820201,2.54696,1.5404,0.43464
17.840201,2.54696,1.5404,0.43464
17.860101,2.54696,1.5404,0.43464
17.880201,2.54696,1.5404,0.43464
17.900201,2.54696,1.5404,0.43464
17.920201,2.54696,1.5404,0.43464
17.940201,2.54696,1.5404,0.43464
17.960101,2.54696,1.5404,0.43464
17.980101,2.54696,1.5404,0.43464
18.000201,2.54696,1.5404,0.43464
18.020201,2.54696,1.5404,0.43464
18.040201,2.54696,1.5404,0.43464
18.060101,2.54696,1.5404,0.43464
18.080201,2.54696,1.5404,0.43464
18.100101,2.54696,1.5404,0.43464
18.120201,2.54696,1.5404,0.43464
18.140201,2.54696,1.5404,0.43464
18.160201,2.54696,1.5404,0.43464
18.180101,2.54696,1.5404,0.43464
18.200201,2.54696,1.5404,0.43464
18.220201,2.54696,1.5404,0.43464
18.240101,2.54696,1.5404,0.43464
18.260101,2.54696,1.5404,0.43464
18.280201,2.54696,1.5404,0.43464
18.300201,2.54696,1.5404,0.43464
18.320201,2.54696,1.5404,0.43464
18.340201,2.54696,1.5404,0.43464
18.360101,2.54696,1.5404,0.43464
18.380201,2.54696,1.5404,0.43464
18.400101,2.54696,1.5404,0.43464
18.420201,2.54696,1.5404,0.43464
18.440101,2.54696,1.5404,0.43464
18.460101,2.54696,1.5404,0.43464
18.480201,2.54696,1.5404,0.43464
18.500201,2.54696,1.5404,0.43464
18.520201,2.54696,1.5404,0.43464
18.540201,2.54696,1.5404,0.43464
18.560101,2.54696,1.5404,0.43464
18.580101,2.54696,1.5404,0.43464
18.600201,2.54696,1.5404,0.43464
18.620201,2.54696,1.5404,0.43464
18.640201,2.54696,1.5404,0.43464
18.660101,2.54696,1.5404,0.43464
18.680201,2.54696,1.5404,0.43464
18.700201,2.54696,1.5404,0.43464
18.720201,2.54696,1.5404,0.43464
18.740201,2.54696,1.5404,0.43464
18.760201,2.54696,1.5404,0.43464
18.780101,2.54696,1.5404,0.43464
18.800201,2.54696,1.5404,0.43464
18.820101,2.54696,1.5404,0.43464
18.840201,2.54696,1.5404,0.43464
18.860101,2.54696,1.5404,0.43464
18.880201,2.54696,1.5404,0.43464
18.900201,2.54696,1.5404,0.43464
18.920201,2.54696,1.5404,0.43464
18.940201,2.54696,1.5404,0.43464
18.960101,2.54696,1.5404,0.43464
18.980201,2.54696,1.5404,0.43464
19.000201,2.54696,1.5404,0.43464
19.020201,2.54696,1.5404,0.43464
19.040101,2.54696,1.5404,0.43464
19.060101,2.54696,1.5404,0.43464
19.080201,2.54696,1.5404,0.43464
19.100201,2.54696,1.5404,0.43464
19.120201,2.54696,1.5404,0.43464
19.140201,2.54696,1.5404,0.43464
19.160101,2.54696,1.5404,0.43464
19.180201,2.54696,1.5404,0.43464
19.200201,2.54696,1.5404,0.43464
19.220301,2.54696,1.5404,0.43464
19.240201,2.54696,1.5404,0.43464
19.260101,2.54696,1.5404,0.43464
19.280101,2.54696,1.5404,0.43464
19.300101,2.54696,1.5404,0.43464
19.320201,2.54696,1.5404,0.43464
19.340201,2.54696,1.5404,0.43464
19.360101,2.54696,1.5404,0.43464
19.380201,2.54696,1.5404,0.43464
19.400201,2.54696,1.5404,0.43464
19.420201,2.54696,1.5404,0.43464
19.440201,2.54696,1.5404,0.43464
19.460201,2.54696,1.5404,0.43464
19.480101,2.54696,1.5404,0.43464
19.500201,2.54696,1.5404,0.43464
19.520201,2.54696,1.5404,0.43464
19.540201,2.54696,1.5404,0.43464
19.560101,2.54696,1.5404,0.43464
19.580201,2.54696,1.5404,0.43464
19.600201,2.54696,1.5404,0.43464
19.620201,2.54696,1.5404,0.43464
19.640101,2.54696,1.5404,0.43464
19.660101,2.54696,1.5404,0.43464
19.680101,2.54696,1.5404,0.43464
19.700101,2.54696,1.5404,0.43464
19.720201,2.54696,1.5404,0.43464
19.740201,2.54696,1.5404,0.43464
19.760101,2.54696,1.5404,0.43464
19.780201,2.54696,1.5404,0.43464
19.800201,2.54696,1.5404,0.43464
19.820201,2.54696,1.5404,0.43464
19.840201,2.54696,1.5404,0.43464
19.860101,2.54696,1.5404,0.43464
19.880201,2.54696,1.5404,0.43464
19.900201,2.54696,1.5404,0.43464
19.920101,2.54696,1.5404,0.43464
19.940201,2.54696,1.5404,0.43464
19.960101,2.54696,1.5404,0.43464
19.980201,2.54696,1.5404,0.43464
